"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05"
20,"Idaho",39,142100,142000,142000,142000,142000,142000,142100,142400,143100,144400,146600,149600,153200,156800,160300,163500,166300,168800,171200,173700,176200,178800,181200,183100,184500,185600,186500,187400,188200,189100,190100,191300,192500,193700,194800,195500,196000,196200,196300,196200,196000,195700,195400,195100,194900,194800,194900,195200,195600,196200,196900,197500,198100,198600,199200,199900,200600,201300,201900,202200,202000,201600,201100,200500,199900,199300,198900,198600,198500,198400,198600,198800,199200,199900,200700,201800,203100,204500,205700,206900,207700,208000,208100,208100,208300,208800,209500,210300,211000,211700,212300,212900,213500,214300,215500,216700,218000,219100,220100,220900,221800,222900,224200,225800,227800,230300,233000,235800,238900,241900,245200,249200,254000,259900,266300,272500,278100,282900,287100,291700,296900,302100,307100,311500,315000,317200,318400,319100,319900,320400,320600,320800,321200,321300,321300,321400,321300,321200,321000,320900,321100,321100,320700,320300,319800,318500,316600,314300,311400,308300,305300,302400,299800,297400,294800,292500,290300,287500,284400,281400,278600,275900,273500,271600,269400,268000,268900,268400,264600,261000,259200,257500,255900,254700,254100,253000,251400,250600,248700,245800,244300,244300,243500,242600,242300,242300,242000,242100,242000,241100,240100,240100,240700,241800,243200,244800,246200,247900,249800,251400,252700,253700,254500,255700,257700,259900,262500,265100,267200,268800,269800,270800,272700,274300,275500,276800,278400,279200,279600,280000,280700,281100,281500,282100,283200,284100,285200,286800,288900,291100,293000,295200,297300,299100,300700,302500,304500,307000,309300,311300,313300,315000,316500,317900,319200,320400,321600,322600,323800,325300,327400,330300,333200,335900,338500,341300,345000,348800,350800,351600,352100,354300,358300,363000,367000,371700,376800,381900,386200,390700,396600,403000,408800,412900,416400,418600,419800,419800
18,"Hawaii",40,328600,326200,323500,320900,318500,316500,315000,313900,313400,313300,313300,313300,313300,313400,313100,312600,311900,311000,310200,309600,309300,309400,309700,310300,311300,312800,314400,316100,317800,319300,320600,321900,323400,325000,326400,327500,328500,329500,330300,331000,331900,333200,334800,336900,339400,342300,345200,348000,350800,353600,356200,358700,361100,363400,365600,367800,370000,372100,374100,375900,377500,379200,380900,382700,384600,386700,389000,391400,393900,396500,399000,401300,403600,406100,409000,412500,416500,421100,426200,431900,437700,443400,449100,455000,461300,467800,474800,482300,490500,499200,508300,517400,526700,536200,546400,557400,569400,582000,595200,608400,620900,632600,643700,654400,665400,676600,688300,700900,714300,728000,741800,755000,767000,777500,786500,794200,801100,807200,812400,816600,819500,821300,822400,822600,821900,821000,820000,818900,817800,816700,815300,813100,810200,807600,805800,804400,803300,802700,802400,801900,801000,799900,798200,795000,789900,783700,777000,769700,762200,755100,748300,741300,734400,728000,722100,715900,708700,701300,695300,691500,689400,688600,688900,689400,690600,691900,692000,695400,702500,708000,709700,710600,710200,709800,709600,709100,707400,704800,702300,698700,696000,696300,698000,698800,699200,697300,694800,694500,695600,698000,702400,706900,709100,710600,713200,716900,720300,724000,728000,731900,735400,738600,741900,745400,749500,753800,757600,761300,766600,772800,778100,781800,786100,790300,793300,796800,801300,805000,808200,811100,814500,818600,822700,827000,830700,833000,835700,839100,842300,844600,846700,849300,852800,856800,862000,866200,867700,870300,876300,883200,888800,893700,897600,900800,902700,905400,908300,912900,917900,922000,923700,925400,926700,929100,931700,932900,932500,933400,936300,938900,943200,951200,960500,966600,974200,982900,990600,998000,1004700,1009800,1013000,1013600,1014400,1013900,1006600,993800,981000,972600
28,"Maine",41,133200,132700,132200,131600,131000,130500,130100,129800,129500,129300,129100,129000,129000,129400,129900,130700,131800,132900,134100,135300,136700,138100,139400,140600,141800,143000,144100,145200,146200,147100,147900,148600,149400,150200,151000,151700,152600,153600,154900,156300,157900,159600,161600,163700,166100,168600,171100,173500,175800,178000,180000,181900,184000,186100,188300,190700,193300,196000,198700,201200,203600,206000,208200,210400,212400,214400,216400,218400,220500,222600,225000,227500,230200,232800,235500,238200,241200,244100,247100,250000,252700,255100,257500,259900,262600,265500,268900,272500,276000,279300,282300,285100,287800,290400,293200,296200,299300,302400,305400,307900,310000,311800,313900,316500,319900,323500,326600,329200,331600,334000,336400,338400,339900,341000,341700,342300,342500,342800,343200,343600,343800,343700,343600,343500,343300,343200,343100,342800,342400,341900,341500,341000,340200,339100,338100,337200,336600,336100,335800,335400,334700,333700,332400,330500,327800,324700,321700,319000,316600,314300,312000,309900,307800,306000,304500,303000,301100,298800,296900,295700,295300,295300,295800,296700,298300,299600,299500,300600,304000,307200,309000,309800,309800,309300,308100,306100,303700,301200,298900,296400,293900,292600,292000,291800,291600,291900,292400,292600,292400,292700,293400,293700,293800,294300,294900,295500,296200,297100,298000,299100,300100,301200,302500,303700,304200,304000,303500,303300,303600,303900,303800,303800,304200,304600,305700,307200,309300,312000,315000,317100,317700,317300,317500,318100,318900,319600,320700,321700,322300,322800,323500,324300,325200,326000,326500,326900,327200,327800,329100,330500,331500,332900,335400,338100,340300,342500,344800,347300,349600,351200,352000,353100,354600,355900,357200,358500,359900,361200,362700,364900,367400,369700,372300,374800,376600,376900,375700,375800,378400,382000,384900,386900,388900,391200,392900,393700,394900,395700
39,"New Hampshire",42,152200,152900,153500,154200,154800,155400,155900,156300,156900,157500,158100,158500,159000,159500,160300,161100,162100,163300,164700,166100,167800,169500,171000,172300,173400,174300,175200,176100,176900,177800,178700,179700,180800,181900,183200,184400,186000,187700,189500,191400,193400,195600,198000,200700,203700,207000,210200,213100,216000,218700,221500,224200,226900,229700,232600,235500,238600,241900,245100,248400,251700,254900,258100,261200,264100,266800,269300,271700,273900,276100,278100,280100,282200,284400,286800,289300,291800,294400,297000,299600,302300,305100,308100,311000,313800,316500,319100,321600,324100,326700,329200,331700,334100,336500,339000,341600,344300,347000,349900,352600,355100,357600,360200,363000,366100,369100,371900,374700,377200,379300,381000,382600,384000,385300,386300,387100,387300,387000,386300,385600,385000,384500,383900,383200,382300,381300,380300,379200,378100,377100,376200,375400,374600,373700,372600,371500,370400,369100,367500,365400,363100,360900,359000,357700,356500,355000,352900,350500,348100,345900,343800,341900,340000,338300,336700,335200,333500,331300,328700,326600,325300,324600,324300,324400,325000,325600,326100,325800,324900,324700,325500,325700,325500,324700,323500,321800,319900,318200,316700,315100,313500,311600,310000,309000,308000,307400,307600,308300,309000,309200,308900,308500,308400,309400,311300,312900,313600,313700,313800,314200,314500,315100,316000,317100,318500,320000,321100,322500,324600,326500,327400,328100,329100,330100,330600,330800,331200,331900,332700,333600,334300,335300,336700,338000,339000,339500,340500,342000,343700,345100,346500,347600,348600,349700,350900,351800,352600,353600,354300,355700,357600,359000,359800,360900,362800,364600,365600,366800,368900,371100,373600,376700,379100,380600,381800,382900,384400,386300,388100,389700,390700,392400,395600,398800,401600,404600,407500,410100,412500,414800,417200,419200,421300,423100,424300,424400,424500,424300
50,"Rhode Island",43,169500,169300,169000,168900,168800,168800,169000,169100,169400,169700,169900,169900,170000,170200,170400,170600,170800,171100,171600,172000,172700,173600,174400,175100,175700,176500,177400,178400,179600,180900,182300,183700,185200,186800,188400,189900,191300,192800,194300,195900,197600,199400,201500,203700,206200,208900,211600,214400,217400,220400,223500,226400,229200,231700,234100,236600,239200,241800,244300,246900,249600,252400,255400,258700,262300,266100,270100,274300,278600,283000,287500,291800,296200,300500,304700,309100,313700,318500,323400,328400,333300,337900,342300,347000,352000,357300,362800,368300,373300,377900,382400,386800,391300,395800,400400,404900,409400,414000,418700,423300,427800,432200,436600,440700,444900,448900,452600,456100,459600,462700,465700,468500,471000,473100,474600,475600,476100,476700,477400,478300,479000,479000,478200,476500,474100,471400,468600,465800,463200,461200,459400,457800,456100,454200,452100,449800,447700,445900,444200,442300,440100,437300,434000,430300,426400,422600,418700,415100,411900,408900,405800,402600,399700,397100,394900,392400,389500,386400,383300,380800,379300,378100,377200,376400,375500,375400,376100,377000,377000,375900,374500,373200,371400,369800,369000,368200,367200,366200,364800,362600,359900,357400,356300,355200,353900,352300,350700,349100,349300,350200,350400,349800,349800,351200,352700,353800,354400,355500,356900,359000,359500,356800,353100,352500,354900,357400,359000,359900,361000,362000,362900,363500,363900,365500,368000,370100,372100,374000,375200,376400,377600,377800,377000,376400,375800,374900,374800,374600,373000,371400,371300,372600,374600,376400,377900,379500,381300,383300,385600,387500,389600,391900,394700,397600,400600,403400,405300,406300,408000,410500,413100,415700,418400,420800,422700,424100,425600,427500,430000,432400,434900,438200,441700,444500,447200,450400,452800,454300,455200,456800,459300,461900,463300,464500,466200,467000,466600,465800
35,"Montana",44,213200,213200,213200,213300,213400,213500,213600,213700,213600,213600,213400,213200,213100,213000,213100,213300,213400,213600,213700,213800,213800,213700,213500,213200,213100,213000,213000,213200,213300,213500,213700,213800,213800,213700,213500,213300,213100,213000,213000,213100,213300,213500,213600,213700,213700,213700,213500,213300,213100,213000,213100,213200,213400,213600,213600,213700,213600,213300,212900,212500,212300,212400,212800,212900,212800,212400,212000,211700,211700,211800,211900,212100,212300,212700,213500,214400,215400,216500,217800,219200,220800,222500,224100,225300,225600,224600,222600,220500,218900,218100,217500,216900,216100,215300,214900,215000,215600,216800,218500,220100,221300,222000,222500,223100,224300,226200,228800,232000,235200,237900,240000,241800,243600,245500,247700,250000,252300,254300,255900,257400,259100,261000,263400,266200,269000,271800,274300,276400,278100,279300,280100,280700,281400,282300,283300,284400,285500,286500,287600,288600,289500,290100,290400,290300,290000,289500,289000,288900,289200,289500,290000,290400,290800,291200,291400,291700,291800,292000,291800,291100,289900,288600,287300,286200,285100,284300,284300,284600,284900,285000,284900,284600,284200,283500,282500,281400,280400,279700,279200,278400,277000,275700,274900,274500,274100,273900,273900,274200,274800,275200,275300,275200,275300,275600,276000,276600,277400,278600,280100,281600,282900,284200,285200,285600,286400,287900,289100,289700,290300,290500,290300,290200,290600,291000,290900,291000,291600,292300,293400,295200,297400,298900,299500,299400,299300,298600,298200,298900,300300,301700,304000,306300,308400,310400,312200,313200,313700,314500,315600,317500,320300,322600,323500,323700,323900,324700,326300,328200,330000,330900,331400,331700,332600,334100,335200,335900,337400,338800,339700,341500,343900,347800,353600,359500,363400,366300,368400,370600,372400,375500,380700,386100,389600,392400,394700,394900,392800,390800
13,"Delaware",45,173100,173000,173000,173000,172900,172600,172300,172000,171700,171600,171500,171200,170900,170600,170400,170300,170300,170400,170700,171200,172000,173100,174100,174900,175700,176500,177100,177700,178200,178800,179400,180000,180700,181400,182000,182500,183000,183800,184600,185500,186400,187100,187800,188500,189500,190700,192000,193400,194900,196600,198300,200000,201600,203300,205200,207200,209500,212000,214500,216800,218900,221000,223100,225200,227400,229700,232000,234400,236800,239300,241600,243700,245700,247500,249300,251200,253000,254900,256800,259000,261500,264400,267600,270900,274400,277800,281200,284500,287800,290800,293600,296600,299800,303300,307000,310900,314900,318800,322700,326800,331300,336700,342800,348700,353300,356100,357800,359800,362700,366400,370500,374800,378900,382800,386200,389400,392700,396100,399100,401700,403800,405200,405900,406300,406300,406100,405600,404700,403800,403100,402300,401700,401600,401500,401200,400800,400200,399300,397900,396100,394300,392500,390500,388400,386500,384200,381500,378900,376400,373900,371500,369400,367800,366600,365000,363000,360800,358300,355500,353500,352300,351600,351100,351000,351100,351600,352600,351700,348600,346500,346400,346300,345300,343600,342500,341700,340300,338900,338400,338700,339200,339400,338900,337500,335400,332800,329800,326500,323200,320100,317300,316100,316300,317100,317600,317300,316600,316600,316900,317500,318100,318700,319600,321300,322100,321500,321000,321500,322800,324700,326500,327300,327500,327800,328600,329900,332100,334700,336500,337300,337800,338100,338100,337600,337000,337100,336600,335900,336300,337500,338800,340100,341800,343800,345600,346900,348300,350300,352500,354700,356100,356600,357700,359600,360500,360500,360100,358900,357500,357400,358500,359800,361300,363200,363100,363000,365500,367800,371200,380000,391200,395700,393500,388600,384100,380300,379000,379500,380300,380700,380800,380800,381300,382700,384500,385500,385700,385500
52,"South Dakota",46,90800,89900,89100,88500,88100,88000,88000,88100,88200,88300,88200,87900,87100,86100,84800,83500,82300,81400,80900,80700,80800,80900,81200,81300,81600,82000,82500,83200,84100,85100,86300,87800,89800,92300,95200,98300,101500,104200,106200,107600,108300,108500,108700,109400,110900,113600,117500,122100,127300,132300,136800,140300,142500,143400,143600,143700,144000,144700,145500,146100,146600,146700,146600,146300,146200,146500,147200,148000,148500,148800,148600,147700,146500,145500,144900,145400,147100,149800,152700,155500,156800,155800,153100,150200,147300,145000,143500,142900,143200,144200,145600,147200,149000,151200,153800,156900,160600,164900,169600,173900,177200,179200,180400,180900,181200,181900,182700,183700,184800,185900,186900,187800,188600,189300,190000,190600,191500,192600,193900,195500,197200,198800,200300,201600,202600,203400,203900,204400,204900,205400,206100,206600,206900,206800,206500,206300,206400,206700,207100,207700,208400,209000,209400,209600,209600,209700,210000,210500,210900,211300,211900,212600,213300,214100,214800,215500,216000,216300,216500,216400,216100,215900,215800,215800,216000,216200,216100,216600,217700,218600,219000,219200,219200,219000,218900,218600,218100,217800,217600,217000,216600,216700,216800,216600,216500,216500,216300,216300,216400,216500,216500,216500,216200,215800,215600,216200,217400,219100,220800,222100,223300,224400,225500,226100,227100,228300,229900,231300,232300,232800,233200,233200,232700,232100,232100,232500,233200,233900,234800,236200,237600,238400,239200,240500,241800,242800,244100,245700,246800,247400,248300,249700,251200,252400,253400,254200,255800,258800,261400,262500,263000,263800,263500,262300,262100,263400,264400,265800,267900,269300,269600,270100,271000,272000,273400,274800,275700,276600,277400,277900,278100,279200,282000,285600,287400,288300,289900,291300,291900,292600,294500,297000,299000,300200,300700,301000,303100,305700
3,"Alaska",47,167200,166700,166200,165700,165400,165200,165200,165200,165500,165800,166000,165800,165700,165600,165700,166000,166500,167200,167800,168400,169300,170400,171700,173300,175300,177400,179300,180900,182100,182800,182900,182300,181200,179700,178300,176900,176000,175600,175600,175900,176400,177100,178300,179800,181900,184100,186100,187600,188900,189700,190300,190700,191200,191900,193300,195900,200100,205500,211900,218700,225800,232400,238400,243600,248000,251600,254600,257200,259400,261200,262700,263700,264600,265300,265900,266600,267400,268300,269300,270300,271100,271900,272700,273500,274300,275400,276800,278700,280900,283100,285100,286800,288000,289000,290300,291800,294000,296700,300000,303600,307200,310800,314300,317600,320800,323900,326700,329200,331700,334000,336400,338800,341400,344200,347200,350200,353200,355900,358400,360900,363400,365800,368400,371200,374200,377400,380500,383400,385900,388200,390400,392600,394700,396400,397700,398600,399200,399700,400300,401200,402000,402800,403400,403800,404200,404200,404000,403800,403900,404100,404200,404600,405000,405700,406400,407200,407900,408500,408900,409000,408900,408300,407700,407100,406500,406200,406400,406200,405700,406100,407200,408000,408400,409100,410200,411500,412500,413100,412700,411900,410800,410100,409500,409000,408600,409100,409300,409000,409300,409800,410500,411800,413900,415400,416400,417400,418900,420100,420900,421500,422100,422400,422500,422600,422900,424000,425400,426600,427400,428000,428400,428300,427900,427800,428600,429900,430300,428600,426600,426600,427600,428800,430600,432500,434200,435700,437100,438300,439800,441800,443800,445000,445500,446100,447100,447600,448600,451300,453900,454700,454900,455500,456200,456600,456700,455500,453600,451400,450500,450400,450600,450500,450200,450000,450300,450700,450500,450200,450500,451500,453200,454700,455500,455000,454600,455200,456400,457000,458000,458900,460000,462700,462000,456500,452100,453300,455700,457200
37,"North Dakota",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176700,173000,172000,172800,174000,174500,175600,177300,179100,179800,180400,181900,184200,185900,187000,187600,188100,188500,188800,189100,190000,190500,190600,191700,193600,194300,194200,193900,193600,193500,193700,194200,195300,196200,196600,197400,198600,199400,199400,199100,199000,199300,199600,199800,200000,199800,199600,200200,201400,202500,203400,203800,204100,204700,205200,205300,205500,205700,206100,206700,207400,208100,208800,209600,210800,212000,213000,213800,214200,214700,215600,216700,217400,218200,219500,220800,221700,222000,222000,222100,222700,223200,223900,224800,226200,227500,228700,230200,231900,233700,235700,238200,241100,243700,246000,248100,250100,252000,254000,256200,258400,260400,262300,264400,266100,267500,268700,270000,271400,273000,274400,276100,277900,280100,282600,285000,287100,288700,290200,292000,293600,295500,298200,300600,302500,304300,305700,305800,305400,305900,306800,307500,308400,309300,309800,310200,310400,310200,309800,310100,311000,311900,312600,313100,313700,314700,315700,316000,316000,316100,316500,316800,316700,316300,316300,316500,316700,316800,316400,315900,315700,315900,317300,319400,320900,321700,322700,323600,324600,325100,325200
58,"Vermont",49,133600,133100,132500,131900,131400,130800,130400,130100,129900,129900,129800,129800,129800,130000,130200,130500,130900,131300,131600,131800,131900,131900,131900,132100,132500,133300,134200,135100,136100,137000,137800,138500,139300,140100,140800,141500,142200,143000,144000,145200,146600,148200,149800,151600,153600,155600,157400,158900,160400,161700,162800,163800,164800,165600,166500,167400,168500,169700,170900,172000,173100,174000,175000,175900,177000,178100,179300,180800,182300,184000,185800,187700,189500,191200,192800,194300,195800,197200,198800,200400,202100,203800,205600,207500,209300,211300,213600,216000,218500,220800,223000,225000,226900,228800,230800,233100,235600,238500,241600,244700,247700,250600,253600,256700,259900,263100,266200,269400,272600,275600,278500,281200,283600,285700,287800,289600,291300,292700,294100,295500,296600,297500,298400,299200,299900,300800,301800,302600,303200,303600,303800,303600,303200,302700,302100,301700,301400,301200,301100,301300,301500,301800,301900,301600,301000,300000,298800,297500,296200,294900,293700,292600,291500,290500,289600,288600,287300,285900,284700,283900,283600,283300,283000,282700,282600,282500,282500,283000,284100,285700,287000,287700,287900,287500,286200,284800,283500,282500,281900,281900,282200,282500,282100,281600,281600,282300,283500,284500,284900,285100,284900,284200,283500,283000,283300,284000,284300,284300,284700,285200,286000,286700,287000,287100,287600,288400,288800,288900,289200,290000,291100,291600,291600,292100,293300,294700,295100,294600,294400,294800,294500,293500,292700,292800,293400,293600,293600,293700,294000,294500,295400,296300,297100,297600,297900,298200,298300,298400,298900,299800,300600,301400,302100,302300,302000,301700,301900,302700,304000,306300,308700,310500,311900,313200,314100,314800,316100,317400,317900,318400,318700,318000,317100,316600,316200,315700,315700,317100,320400,323500,325100,326200,327800,328700,328600,327900,328100,329100
12,"District of Columbia",50,234000,234400,234600,234800,234900,235000,235200,235500,236100,237000,237600,237800,237900,237900,238000,238300,238900,239800,240900,242400,244400,246900,249300,251500,254000,256600,259300,262200,265100,268100,271000,273900,276900,280000,283000,285800,288700,291600,294500,297300,300300,303500,307100,311200,316200,321600,327100,332200,337400,342400,347200,351700,355800,359800,363700,367900,372800,378400,384500,391200,398800,407100,415700,424200,432100,439100,445200,450500,455200,459800,464100,468100,472100,476100,480300,484800,489800,495400,501600,508500,515800,522500,528000,532900,537700,542500,547700,553200,558700,564700,571700,579600,588500,598000,607800,617600,627200,636600,646100,655600,665400,675300,684600,692300,698300,703500,708500,714000,719800,725700,731600,737400,742500,746700,750100,752600,754400,755800,756800,757300,757000,756000,754300,752300,750100,748100,746300,744700,744000,744500,746200,748300,750700,753100,755500,757600,759000,759700,760000,759600,758500,756900,754900,751800,747400,742400,738000,734200,731200,728500,725800,723300,721200,719600,718300,716200,713100,709600,707000,705500,705100,705100,705500,705800,707100,708500,709000,710600,714100,717100,718600,720000,720700,721300,722100,724900,727500,728400,727100,724900,722500,722400,722600,721300,719100,718000,717600,717100,717500,719200,722200,726400,730800,734400,737200,740200,743200,746000,749300,753400,756600,759100,761700,765500,770200,775100,779600,786600,795200,802800,807600,809200,808300,807800,808900,811200,814600,818300,821800,823700,825600,827800,829500,831100,835100,841400,849600,856700,861100,864500,868400,871700,875100,879300,883900,886800,888100,887400,886200,886900,891400,898200,904300,907400,908200,909300,914400,921300,928200,933700,935800,935900,936800,937100,936900,938500,940700,941000,939500,939200,939000,941500,948500,954800,957300,961100,966200,971100,974100,977600,982600,988700,994700,997800,998400,997200,992800,986900
62,"Wyoming",51,166800,166700,166500,166300,166100,166000,166000,166000,166200,166500,166800,166800,166900,166800,166600,166300,166100,165800,165500,165300,165400,165800,166600,167900,170000,173100,176800,180600,183900,186200,187800,188800,189900,191200,192900,194900,197100,199000,200300,200600,200300,199600,198900,198400,198500,198900,199800,200700,201700,202600,203500,204200,205000,205800,206600,207600,208600,209800,211200,212700,214100,215400,216500,217300,217800,218300,218800,219300,219800,220500,221200,221800,222400,222800,222900,222900,222600,222300,221800,221500,221300,221400,221700,222300,223000,223800,224700,226200,228400,231400,235000,239000,243000,246600,249600,252100,253900,255000,255800,256500,257400,258400,259200,259500,258700,256400,252000,245900,239700,234800,232000,231000,231500,232700,234100,235500,236900,238300,240300,243100,246300,249400,252200,254200,255500,256200,256900,258000,259800,262100,264700,267600,270700,273200,275100,276300,276800,277000,277000,277100,277400,277900,278500,279400,280300,280700,280500,279900,279200,278300,277500,276800,276200,275700,275200,274900,274800,274500,274100,273900,273600,273100,272400,271900,270800,270100,270500,270500,269600,269500,270000,270100,270300,271000,271400,270900,270000,269400,268900,268500,268800,269700,270700,270900,270600,270500,270600,270800,271300,271900,272000,272100,272700,273200,273400,274100,275200,276300,277500,278600,279500,280300,281000,281600,282600,283200,283300,283800,284600,284800,284800,285700,287200,288400,289300,289500,288700,287900,288000,288700,289900,291500,292800,294000,294900,295700,296700,298200,300000,301600,303500,305200,306200,306800,307000,307000,307200,307800,308400,309300,310400,311500,312300,313000,313700,314300,314900,315100,314900,314700,315000,315700,316800,317500,317700,317600,318300,319100,319700,320600,321900,323300,324900,325900,326800,328000,329800,331000,331200,331300,333300,336200,338200,339400,340100,341300,342400,342500
